id	Sample_78647	Sample_78648	Sample_78649	Sample_78650	Sample_78651	Sample_78652	Sample_78653	Sample_78654
1110059G10Rik	6.97538252315356	8.57152150570118	6.94447773349074	8.59424446581633	6.50362627234644	8.59404830125787	6.75804645913736	8.46082958659661
1110059M19Rik	-0.36435949241786	-0.282916253441451	-0.360914501292902	-0.322857505064633	-0.372380937422319	-0.286963843686986	-0.37364281367043	-0.179293451575933
1110065P20Rik	7.47616237728882	9.34897323609951	6.91780174542071	9.26463898760683	6.97125531182685	9.33894985470989	7.07577744234226	9.3088862417227
1110067D22Rik	9.47537409515992	10.95575189099	9.11706004329641	10.8787918436062	9.27968182842651	10.9633872876242	9.34904426821161	10.988106659874
1190002F15Rik	0.0820634200355973	0.21234701394483	0.0839631367023841	0.181930080261602	0.076816769128216	0.206464962527857	0.0750080601322117	0.306854628076107
1190002H23Rik	7.51216442788407	8.10963232299097	7.40986804165943	8.18483683059756	7.20776201142387	8.26416041144361	7.20975627799975	8.05489038376708
1190002N15Rik	8.77141810619182	9.10635044015336	8.57828691354952	9.00102468888403	8.76939813684648	9.0425646139617	8.46954461610573	9.07064806398358
1190003J15Rik	0.722283350979188	1.06630140565893	0.725468941741479	0.978411458059928	0.71344146171588	0.78711524552513	0.809384931021912	0.902709604779412
1190005F20Rik	9.10671856230207	9.25358100542334	9.10252085075106	9.18779377228952	9.2641727878992	9.32059986028279	9.24775905256595	9.30101145217057
1190005I06Rik	6.29916492928916	7.32260320717257	6.32086724742334	7.34611720212264	5.71892578962369	7.67190235750355	6.02850675530698	7.50240334175093
1190007F08Rik	8.66060627118306	9.24715079972962	8.27849040557963	9.25853210046398	8.17841268317609	9.25926307673174	8.35123765758492	9.20253400147543
1190007I07Rik	6.24901836048677	7.23780257726496	5.78347196328919	7.50686214773471	6.25990618325859	7.25859991367221	6.54746619924211	7.53404510666175
1200009I06Rik	6.15408806510865	5.90471067058727	5.55410981717086	5.63869491703835	5.90185627204711	5.89917610120505	5.45347902461427	5.84128034707275
1200011I18Rik	10.119414759729	10.5707112831055	9.83847501458906	10.5005991835107	9.93931437996271	10.5380964602962	10.0082772105169	10.5389444785336
1200011M11Rik	8.40415828451056	7.81468994598416	8.11404309050464	7.71709676361679	8.78456195857128	7.76648978090888	8.2003339606851	7.7417373503527
1200014J11Rik	10.072462712313	9.39116501080038	10.1143544125974	9.35770267243592	9.94783992313791	9.2425989475151	10.1712494835467	9.31364919301305
1200016B10Rik	8.27688423208743	7.89822735581662	8.14144774982722	7.63893150204193	8.35283125479615	7.85282277755809	8.17486433454573	7.61058494999099
1300001I01Rik	11.4583156186547	10.6979213783339	11.6909609848813	10.8188835438956	11.842823497521	10.6441187980573	11.8417491354927	10.7427358537426
1300002E11Rik	7.6007194680315	7.27917477923488	7.35615390070132	7.16366405179712	7.38467491667996	7.09329700196631	7.31078111933449	7.36023056872407
1300002K09Rik	0.97410508226775	1.39662929145662	0.978056178583718	0.996139996328014	1.16455352165463	1.3055264967185	0.959284128306656	1.14984022112413
1300010F03Rik	11.082193437607	9.5194060805163	11.2653133500639	9.44629560873689	11.4638384523545	9.44314419536004	11.4963784273829	9.47156234062191
1300014I06Rik	6.62737556934275	7.50049334932228	5.94899129810434	7.55067133641104	6.14614862420892	7.51568362023178	6.14196607027963	7.42204612034941
1300015D01Rik	-0.778314110356109	-0.932453274921663	-0.961251993140841	-0.921164068928237	-0.973189843289591	-0.997951700024069	-0.976331439585224	-0.999554773344163
1300017J02Rik	1.65724836516695	1.41377321831617	1.77679881077257	1.3816173385236	1.86408748286048	1.28095659810072	1.28070559396987	1.37928847109053
1300018I17Rik	9.43246636302665	9.48101745627989	9.57173657978706	9.52043959519021	9.70687143280387	9.51400342520054	9.50062048650341	9.54233513984456
1300018J18Rik	8.49210015602358	7.85229921732446	8.66142161845315	8.02226524411566	8.66636681149215	7.91093339280865	8.30327309767512	7.96173797445092
1500001M20Rik	7.45990932486692	7.73199929804856	6.77153143700858	7.92962822370424	6.97707598110114	7.56233425294359	7.12463392757097	7.76125956335166
1500002O10Rik	1.81436834259056	2.29595579854662	2.05828863211232	2.09846912989233	1.79280151998831	2.20216301752235	2.37613788930996	2.03569176813747
1500002O20Rik	8.52803236321855	8.76505986704744	8.58456464383804	8.79860536648289	8.99515217845656	8.81187224222372	8.60276146560309	8.94844459701454
1500003O03Rik	11.2763708016613	12.9208701902926	10.9934146670086	12.8958725110794	11.0013329237528	12.8690579115738	11.0372515679957	12.9424351072914
1500004A13Rik	10.0448496693504	8.92835074048595	9.80262355996616	8.95828490329705	10.048176573423	8.88122546959863	9.93316159950621	8.92820293793324
1500009C09Rik	9.68302867750428	11.8905904410053	9.16589981868088	11.8559892725272	8.9853405209555	12.0361697497144	9.26690050591033	11.9475054817191
1500009L16Rik	8.78492202210721	9.59976140232214	8.81919893940803	9.57373918001	8.5295669097781	9.72240484881522	8.56347767154996	9.5467049340465
1500010J02Rik	9.70482332086639	9.18991741311961	9.8163283411882	9.37876754393395	10.055863517965	9.18908227481072	10.0142735537266	9.33765062625438
1500011B03Rik	10.6600627485808	12.0452636047904	10.415547825153	11.9471000898032	10.2584298799412	12.1323193378031	10.3323280016222	12.1422241750559
1500011H22Rik	9.55558108797549	10.8273545702036	9.36141156866474	10.8360444316108	9.32146993291599	10.8502287127984	9.33077823953512	10.7808460545827
1500011K16Rik	7.514039000219	9.56631670318235	7.14320486776919	9.46011773468756	6.79741170177546	9.60374148997452	7.19200840512404	9.60496106753008
1500012F01Rik	7.83472584547786	10.4590029277545	8.29189883622307	10.4795240381692	7.40103417072938	10.5789105530464	7.97593917761428	10.5641302881436
1500012K07Rik	3.6162737935259	2.80153019038897	3.79588363859419	3.00751923863909	4.17501024544846	2.65187277350076	3.59306825090365	3.26470438470336
1500015A07Rik	7.40027597995194	8.74930115957993	7.38507891823151	8.68343669068974	7.47590003286151	8.86442990110169	7.2746128028089	8.82079674185097
1500015L24Rik	4.41278190987265	3.87600832573621	4.24883335150274	3.83116674133083	3.4554982633874	4.03894496075928	3.50548378716449	3.9857825745558
1500015O10Rik	2.7651261428387	3.22052516789484	2.43959836413824	3.44586472829148	2.50210946864083	3.16477689527483	2.37658294672194	3.08630100785547
1500016L03Rik	7.3196376151124	7.67988523515505	6.22176252038518	7.56584112526269	6.6759663353642	7.76196362812399	6.82680909832351	7.95476440288043
1500017E21Rik	1.41784349484611	1.59409336918697	1.42692312050147	1.59806586587592	1.28742233150873	1.62248306304832	1.47692528170219	1.42055095304108
1500031L02Rik	10.682757168585	10.7448314609393	9.97717196020562	10.7255277240613	9.86568454203955	10.8493274943737	10.2070291167273	10.7988431471312
1500032L24Rik	9.95878471489132	11.4509326097725	9.56599471487651	11.3999358539505	9.18179624951022	11.5458488042305	9.39047632388409	11.4716625326242
1520402A15Rik	7.58803633327614	7.95858408945018	7.28126138160537	7.92674397831691	7.36997716956359	8.19279048334968	6.93544718462966	8.06949996079529
1600002D24Rik	0.676743847673086	0.946109776158666	0.801669536317684	0.638960047210521	0.773429677473122	1.05699042818382	0.664601573328947	0.775942521512442
1600002H07Rik	6.95821051636438	7.26800761545923	6.81159535508242	7.17642896105811	6.85991261963833	7.32659402221528	7.03282670688986	7.35767592488812
1600002K03Rik	4.50109777789164	5.46576071257982	5.24126996443273	5.36897129482751	5.17226010772192	5.67742510391965	5.07131819820501	5.43190113882316
1600010M07Rik	0.0195930017621371	0.0511498966233456	0.142592757898268	-0.00342890300345512	0.118697356945975	0.199435263955156	0.112621831147405	0.0882916897491682
1600012F09Rik	9.36408545000588	9.64328689263576	9.28832082413809	9.59021301210349	9.10999152268496	9.53918155072287	9.0611343029648	9.59525223670058
1600012H06Rik	7.39757603072875	8.10924837277883	7.58741818647063	8.33876510956182	7.1706840455657	8.24688878058053	7.19985731245865	8.0995119303809
1600014C10Rik	9.15189361856116	10.5507131437854	8.70888100300263	10.5842392496185	8.89771473909169	10.6362914501107	8.81424262338578	10.5934510322593
1600014C23Rik	0.685156164990332	0.7010149054513	0.688384128470749	0.778875177608876	0.676177862762589	1.13558611287132	0.86703219966757	0.870432929496549
1600015I10Rik	-0.986390869362603	-1.00968926946014	-0.984087957000225	-1.00848907767313	-0.992917307599695	-0.964807072949404	-0.995240862912461	-0.825699818307059
1600016N20Rik	1.50468522014185	1.48632599333128	1.73130575601958	1.5788736837594	1.75359699464816	1.52977708222288	1.56417296117915	1.50219453678712
1600020E01Rik	5.53431487632975	6.77459409096684	5.83868273301766	6.64422225707409	5.49688050531544	6.36380214240119	5.80803682285012	6.67130950675389
1600021P15Rik	9.15204812553017	10.0208030882517	9.19496030157186	9.99556560795066	9.39289561215077	10.0449202053312	9.27954527549576	10.0687923023321
1600027N09Rik	7.08058611470817	7.8017807654137	7.55839301586754	7.7157389687049	7.41117528664476	7.77172754977123	7.88813725210235	7.78638654599358
1600029D21Rik	4.5529052167606	4.07677308972355	4.49188537587429	3.95639956696516	4.55302763653521	4.45864266844799	4.45530903972768	4.34519603235967
1600029I14Rik	2.82727840874163	3.01229620817023	2.84998933973335	2.61393523221229	3.27545448401512	3.09276851287263	2.90609618318745	3.08094630645022
1600029O15Rik	10.406011384477	11.1031434690469	10.1782127064076	11.1266354772622	9.89739582978712	11.3159290577479	9.86333936782088	11.0928495973299
1700001C02Rik	4.3401322856432	4.09172676915599	3.92694933516558	4.17034686729818	3.44856307257775	4.25431467581312	3.8071049393883	4.4837537456863
1700001C19Rik	1.14437875528311	1.28342784190498	1.0335620063509	1.27933164199493	1.30426513709526	1.31381575654319	1.01479307099073	1.02008820612228
1700001D01Rik	2.00200081501308	1.19150391432299	1.31497636615091	1.20978806205602	1.92676523436774	1.18707098193485	2.25374187033311	1.17402213576293
1700001G11Rik	2.82262111848686	2.96945504119424	3.03160217423483	3.17314422841046	2.56553021961125	3.11800851529972	2.90097819296309	3.01477616297581
1700001G17Rik	4.15002591584873	4.36354185026995	4.06071470120033	4.26967199889051	3.52472863005294	3.80743953582623	4.24206478562375	3.89146592017407
1700001J03Rik	0.145313113935962	0.238178755165412	0.614009861630796	0.189646673451624	0.137847588472382	0.232844297615967	0.135231227483865	0.161837828195484
1700001J11Rik	2.6289776985058	2.42324994565707	2.56977680899406	2.04344057970646	2.47366717696951	2.05807746236827	2.36760511481324	2.17866699629726
1700001K19Rik	5.55433163313594	5.13048176940636	5.5825743888017	5.44594355097142	5.81623290769609	5.31508268768411	5.97544347855792	5.22050493705371
1700001K23Rik	1.16851576420784	0.962915945917605	1.61299356005509	1.12857276418316	1.52871489223411	1.21164736532802	1.0182422842953	1.01517709687421
1700001L05Rik	6.75737935723218	7.14578717070508	7.12523573790047	7.02941504823004	6.66250912163482	7.12697279838903	7.01900398802672	7.17368549420816
1700001L19Rik	7.72718742109745	9.10285189152065	7.43208110089184	9.00186203587133	7.29139470721679	9.05412065117544	7.60678381255344	8.9646532753003
1700001O22Rik	5.90499711330833	5.76027981213057	5.36003848494638	5.5713402928098	4.65576900366582	5.83734232219367	5.49255070413928	6.12009149315109
1700001P01Rik	2.24615396960048	2.32526588936967	2.02930189698282	2.34072726286676	2.29284371887253	2.56916021151655	2.27442212939806	2.56730830704663
1700003D09Rik	2.66258495448523	2.36532578137892	2.18480108731389	2.20895438947511	2.85433082621704	2.02858768179679	2.21989701193569	2.56112817298115
1700003E16Rik	8.73726799587055	9.19340871967109	8.39942444225489	9.09248792697313	8.17382698789447	9.22976300873957	8.63161540965556	9.22999590176818
1700003F12Rik	5.60317530928891	5.79272191277215	4.96885740721021	5.22561346154181	4.5738764947248	5.97328735731973	4.74026967159533	5.79752529007498
1700003G18Rik	-0.114942690922923	-0.198083546987254	-0.229195604651562	-0.25504893699739	-0.0336706357431696	-0.200884076369923	-0.241149574906874	-0.112283899687351
1700003M02Rik	6.01011669748805	5.32815306280271	6.02571396096635	5.49897093314601	5.67619267546044	5.55392432244517	5.48810308917378	4.99757023294005
1700003M07Rik	9.48555799589977	9.21548300208842	9.19259278235705	9.14712018511279	8.84998140255353	9.44114359301765	9.1028524568741	9.31859153387402
1700006F04Rik	0.328150347554804	-0.307120261944438	-0.264060775942941	-0.301631880371949	-0.148246179986066	-0.308436502025795	-0.28044123604791	-0.312276546699154
1700007B14Rik	1.7552214340717	1.18719080168593	1.13485481043548	1.14257107255146	1.23038877230401	1.11777725695456	1.50536924661077	1.36103534480413
1700007F19Rik	-0.527386723130056	-0.49573921614641	-0.523970191352547	-0.366137477547409	-0.435389537335867	-0.553701287213882	-0.440848713542425	-0.555385650766997
1700007G11Rik	4.37015983440974	4.29391445001414	4.74014202091331	4.35552078188539	3.91382901156527	4.5499464643381	4.07108650260267	4.37497901507081
1700007I08Rik	3.67163244636936	3.84389250361879	4.80417259199442	3.44124985071811	4.23123745765959	3.62637999881873	4.84205506439082	3.53339993492087
1700007J10Rik	6.84301752986872	5.24485486078549	7.54324901456562	5.11665781213827	7.32210657460871	4.94225999477712	7.66886390844976	5.09659007933234
1700007K09Rik	0.291828129228519	0.419278663679469	0.294050429742263	0.444790450329398	0.285684981446456	0.501843673123142	0.283565187052773	0.476555924552338
1700007K13Rik	5.87782549734669	6.91026079586746	6.11672663755031	6.97486253786046	5.89295490838346	7.0813246111499	5.98199019699394	6.98733340232867
1700007L15Rik	3.90437215850874	3.91744797106239	3.3850742987481	3.62223382368508	3.66339023148736	3.83389723436993	3.41530886256384	4.13766456337824
1700007P06Rik	3.97148699762645	3.06099465327046	3.95536259926133	3.31351446949992	4.04988851020014	3.23145400122162	3.80009549865198	2.74869706838962
1700008A04Rik	-0.780370199517975	-0.821844039557853	-0.293517103945051	-0.817714773796893	-0.79181977085645	-0.822836010465148	-0.795896069650058	-0.825733567829632
1700008F21Rik	0.381774411458701	0.342427957505528	0.511256350363894	0.348092622525315	0.585070640090187	0.459593366021003	0.664099257594323	0.540533488234094
1700008I05Rik	-1.30858933739276	-1.27778296108683	-1.22647352727535	-1.3413216063817	-1.31612633975924	-1.34363102962358	-1.23935336696737	-1.34490910017873
1700008J07Rik	7.59917748059042	6.80747796773502	7.30636379848118	6.71005890654828	7.41553945388736	6.7006186349423	7.60332600447172	6.49305086449698
1700008K24Rik	2.28320221141062	1.64053148844735	2.20788566702164	1.5828297629204	2.5873440983305	1.55483951360637	2.4191764713961	1.67787469393407
1700008O03Rik	4.22678146879355	5.550094016483	4.70966472745672	5.35310870301661	4.24230327582008	5.77974330845838	4.26029062817365	5.6541040328993
1700008P20Rik	2.4939342873688	2.76967125048709	2.51409276391986	2.31320388833233	2.24378050747822	2.44602651271143	2.50183094228384	2.85092332908116
1700009J07Rik	-1.04970211896183	-1.0978708308681	-1.12214928729048	-1.1514033245454	-1.13176827576058	-1.05012249507156	-1.13429963426892	-1.15427842307814
1700009P17Rik	6.32018714976321	6.91219255724018	5.9469991603006	6.87152025587808	5.9188479362932	7.08196315710698	5.84389602296712	6.77220478980023
1700010B08Rik	-0.719137330225751	-0.689303744884774	-0.62325978681816	-0.679032742788402	-0.727937453740598	-0.691725943986	-0.731070490935329	-0.652235631557412
1700010D01Rik	-0.507633633072115	-0.549520333344147	0.129051169814216	-0.544313042582314	-0.520486768995754	-0.550773709922484	-0.524492772193472	-0.554440452044357
1700010I02Rik	2.68779961067603	2.2504688140785	3.17543848419769	1.94750088272704	2.96344870298325	1.97548425756072	2.20086502282581	1.87252656692813
